optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,4,0.11937833739209497,0.19964398069962525,0.921429,5.478578329086304
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,5,0.9945254768690857,0.013148748810022438,0.942105,8.499969005584717
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,6,0.9992578114993559,0.5880212416160308,0.91248,11.22131609916687
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,7,0.5815275611613823,0.5465108170243519,0.915596,13.295189380645752
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,8,0.48876218270470406,0.012484334951195747,0.935778,15.150213956832886
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,9,0.30593535202033395,0.5063053120118294,0.916436,16.587218046188354
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,10,0.32090825188771177,0.5103804052938652,0.916927,17.88353443145752
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,0,0.2287614934714504,0.044750042372622506,0.929119,1.2343337535858154
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,1,1.0,1.0,0.920651,3.9998087882995605
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,2,0.014575003595808208,0.9732120135949766,0.935977,4.642805814743042
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,3,0.01018293383077398,0.10797720926557068,0.929901,5.297378063201904
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,4,0.08679682487301628,0.16853086871114184,0.922116,6.181214809417725
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,5,0.9965423188025133,0.017351000947910547,0.946289,8.888888835906982
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,6,0.66264928296519,0.6056667783958685,0.915901,11.14645528793335
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,7,0.48549280729866295,0.9999446214370615,0.923341,13.02457857131958
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,8,0.9968778191154276,0.48726637760902747,0.911945,15.757419109344482
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,9,0.1533071884047876,0.6564983964961891,0.924771,16.804637908935547
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),6,10,0.6781164287841407,0.1939003539931259,0.918468,18.847307205200195
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,0,0.08636796331653783,0.5712456476952944,0.922998,0.8729567527770996
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,1,1.0,0.01,0.947864,3.5852155685424805
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,2,0.021996871582135626,0.015419622284089766,0.930927,4.2536420822143555
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,3,0.01093382739236397,0.9722435451233677,0.935968,4.8965842723846436
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,4,0.9893882998996547,0.9989597384795867,0.92036,7.973301410675049
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,5,0.5500504759727484,0.9999215308098691,0.924612,9.986334562301636
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,6,0.9990602427326788,0.5319464440185799,0.912043,12.718858242034912
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,7,0.503959625401593,0.05950530741669443,0.933173,14.594322681427002
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,8,0.8733258101933158,0.6376295121734585,0.913592,17.354970932006836
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,9,0.22938755013890547,0.16462374103491034,0.921066,18.59318780899048
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),7,10,0.31209852843183933,0.9819054612107532,0.925925,20.039043188095093
