optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,6,0.9975763801273433,0.012795090035271144,0.94643,8.377215147018433
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,7,0.011415599226979324,0.4910709173507611,0.931117,8.983773946762085
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,8,0.9839434087793449,0.9965978549084022,0.922067,10.777812957763672
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,9,0.4073943037231752,0.011673325325290296,0.934676,11.88268494606018
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,10,0.9999112479805474,0.39860971962916536,0.914081,13.467930793762207
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,0,0.863209546531911,0.8172737359313915,0.91851,1.6335272789001465
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,1,0.01,0.01,0.93042,2.2634382247924805
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,2,0.010334450098071104,0.9738645003037832,0.936601,2.8720436096191406
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,3,0.2468699327377549,0.315182142585024,0.917825,3.765796184539795
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,4,0.9909182014131225,0.010488216026271861,0.948705,5.564612150192261
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,5,0.5022303450489536,0.9979209319804332,0.926017,6.763996601104736
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,6,0.995038957706748,0.9979115035330096,0.922728,8.35415267944336
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,7,0.507644586126538,0.012840797494241895,0.941737,9.567857503890991
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,8,0.9990811289099107,0.44272416213447885,0.913755,11.15103816986084
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,9,0.011886975175943892,0.5667614868677201,0.932077,11.763485431671143
